src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,1.0,0,1
0,3,5,1,1
1,4,1.0,0,1
1,5,5,1,1
2,6,5,1,1
2,7,5,1,1
3,8,5,1,1
9,4,1.0,0,0
5,10,5,1,1
6,11,5,1,1
7,12,5,1,1
8,13,5,1,1
9,14,1.0,0,0
9,15,1.0,0,0
10,16,5,1,1
11,17,5,1,1
11,18,1.0,0,1
13,19,5,1,1
14,20,1.0,0,0
14,21,1.0,0,0
15,22,1.0,0,0
16,23,5,1,1
16,24,1.0,0,1
17,25,1.0,0,1
19,26,1.0,0,1
27,20,1.0,0,0
21,28,1.0,0,0
21,29,1.0,0,0
22,30,1.0,0,0
27,31,1.0,0,0
27,32,1.0,0,0
28,33,1.0,0,0
30,34,1.0,0,0
31,35,1.0,0,0
31,36,1.0,0,0
32,37,1.0,0,0
38,34,1.0,0,0
35,39,1.0,0,0
35,40,1.0,0,0
38,41,1.0,0,0
38,42,1.0,0,0
39,43,1.0,0,0
41,44,1.0,0,0
42,45,1.0,0,0
42,46,1.0,0,0
44,47,1.0,0,0
44,48,1.0,0,0
45,49,1.0,0,0
47,50,1.0,0,0
48,51,1.0,0,0
8,10,5,1,1
12,17,5,1,1
19,23,5,1,1
22,28,1.0,0,0
37,39,1.0,0,0
45,47,1.0,0,0
