src,dst,type,aromacity,conjugation
3,0,5,1,1
14,18,5,1,1
18,22,5,1,1
21,19,5,1,1
19,20,5,1,1
20,14,5,1,1
0,1,5,1,1
1,2,5,1,1
2,5,5,1,1
21,22,5,1,1
22,23,5,1,1
23,26,5,1,1
25,24,5,1,1
24,21,5,1,1
8,9,5,1,1
9,10,5,1,1
10,11,5,1,1
11,12,5,1,1
12,13,5,1,1
13,8,5,1,1
25,26,5,1,1
26,27,5,1,1
27,28,5,1,1
28,29,5,1,1
29,30,5,1,1
30,25,5,1,1
4,5,5,1,1
27,31,2.0,0,1
7,14,1.0,0,1
29,32,1.0,0,0
5,6,5,1,1
23,33,1.0,0,1
6,15,1.0,0,1
18,34,1.0,0,1
6,9,5,1,1
20,35,1.0,0,1
2,16,1.0,0,1
0,36,1.0,0,1
8,7,5,1,1
12,37,1.0,0,0
10,17,2.0,0,1
35,38,1.0,0,0
7,4,5,1,1
34,39,1.0,0,0
4,3,5,1,1
36,40,1.0,0,0
