src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,1
1,5,1.0,0,0
2,6,1.0,0,1
2,7,2.0,0,1
3,8,1.0,0,0
3,9,1.0,0,0
4,10,1.0,0,0
4,11,2.0,0,1
6,12,1.0,0,0
8,13,1.0,0,0
10,14,1.0,0,0
10,15,1.0,0,0
12,16,1.0,0,0
12,17,1.0,0,0
14,18,1.0,0,1
14,19,1.0,0,0
15,20,1.0,0,0
15,21,1.0,0,0
16,22,1.0,0,1
16,23,2.0,0,1
18,24,1.0,0,0
18,25,2.0,0,1
22,26,1.0,0,0
22,27,1.0,0,0
24,28,1.0,0,0
24,29,1.0,0,0
26,30,1.0,0,0
28,31,1.0,0,1
28,32,1.0,0,0
29,33,1.0,0,0
30,34,1.0,0,1
30,35,2.0,0,1
33,37,1.0,0,0
33,38,1.0,0,0
34,39,1.0,0,0
34,40,1.0,0,0
36,41,1.0,0,0
36,42,1.0,0,0
39,43,1.0,0,0
39,44,1.0,0,0
41,45,1.0,0,1
41,46,1.0,0,0
42,47,1.0,0,0
43,48,1.0,0,1
43,49,2.0,0,1
44,50,1.0,0,0
45,51,1.0,0,0
45,52,2.0,0,1
47,53,1.0,0,0
48,54,1.0,0,0
50,55,1.0,0,0
50,56,1.0,0,0
51,57,1.0,0,0
51,58,1.0,0,0
54,59,1.0,0,0
54,60,1.0,0,0
57,61,1.0,0,1
59,62,1.0,0,1
59,63,2.0,0,1
60,64,1.0,0,0
60,65,1.0,0,0
61,66,1.0,0,0
61,67,2.0,0,1
62,68,1.0,0,0
62,69,1.0,0,0
66,70,1.0,0,0
66,71,1.0,0,0
68,72,1.0,0,0
68,73,1.0,0,0
72,74,2.0,0,1
73,75,1.0,0,0
75,76,1.0,0,0
75,77,1.0,0,0
70,72,1.0,0,1
17,78,1.0,0,0
47,79,1.0,0,0
31,80,2.0,0,1
36,31,1.0,0,0
8,81,1.0,0,0
81,82,1.0,0,0
82,83,2.0,0,0
83,84,1.0,0,0
