src,dst,type,aromacity,conjugation
19,11,1.0,0,0
9,0,1.0,0,0
3,5,1.0,0,0
21,22,1.0,0,0
0,1,1.0,0,0
21,23,1.0,0,0
11,12,1.0,0,0
22,24,2.0,0,0
2,3,1.0,0,0
24,25,1.0,0,0
12,13,2.0,0,0
24,26,1.0,0,0
25,16,1.0,0,0
6,7,1.0,0,0
5,27,1.0,0,0
13,14,1.0,0,0
27,28,2.0,0,0
28,29,1.0,0,0
13,15,1.0,0,0
28,30,1.0,0,0
14,6,1.0,0,0
7,8,2.0,0,0
2,4,1.0,0,0
16,17,1.0,0,0
8,9,1.0,0,0
17,18,2.0,0,0
1,2,2.0,0,0
18,19,1.0,0,0
8,10,1.0,0,0
18,20,1.0,0,0
23,31,5,1,1
23,32,5,1,1
31,33,5,1,1
32,34,5,1,1
32,35,1.0,0,1
33,36,5,1,1
33,37,1.0,0,1
34,38,1.0,0,1
37,39,1.0,0,1
37,40,2.0,0,1
34,36,5,1,1
