src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
5,10,1.0,0,0
7,11,1.0,0,0
8,12,1.0,0,0
10,13,1.0,0,0
10,14,1.0,0,0
10,15,1.0,0,0
12,16,1.0,0,0
13,17,1.0,0,0
14,18,1.0,0,0
17,19,1.0,0,0
17,20,1.0,0,0
19,21,1.0,0,0
20,22,1.0,0,0
21,23,1.0,0,0
21,24,1.0,0,0
21,25,1.0,0,0
23,26,1.0,0,0
24,27,1.0,0,0
26,28,1.0,0,0
28,29,1.0,0,0
5,7,1.0,0,0
9,12,1.0,0,0
11,13,1.0,0,0
18,19,1.0,0,0
22,23,2.0,0,0
27,28,1.0,0,0
