src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,1
4,9,2.0,0,1
5,10,1.0,0,0
6,11,1.0,0,0
7,12,1.0,0,0
7,13,1.0,0,0
7,14,2.0,0,0
12,15,1.0,0,0
16,15,1.0,0,0
16,17,1.0,0,0
16,18,1.0,0,0
17,19,1.0,0,0
18,20,1.0,0,0
18,21,1.0,0,0
19,22,1.0,0,0
20,23,1.0,0,0
22,24,5,1,1
22,25,5,1,1
24,26,5,1,1
24,27,2.0,0,1
25,28,5,1,1
26,29,5,1,1
29,30,1.0,0,1
6,10,1.0,0,0
19,20,1.0,0,0
28,29,5,1,1
5,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
10,35,1.0,0,0
32,36,1.0,0,0
31,37,1.0,0,0
35,38,1.0,0,1
38,39,2.0,0,1
38,40,1.0,0,0
