src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,5,1,1
0,3,5,1,1
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,5,1,1
3,8,5,1,1
4,9,1.0,0,0
5,10,1.0,0,1
7,11,5,1,1
10,12,1.0,0,0
10,13,2.0,0,1
12,14,1.0,0,0
12,15,1.0,0,0
14,16,1.0,0,0
15,17,1.0,0,0
16,18,5,1,1
16,19,5,1,1
17,20,1.0,0,0
17,21,1.0,0,0
18,22,5,1,1
19,23,5,1,1
20,24,1.0,0,0
22,25,5,1,1
24,26,1.0,0,0
24,27,1.0,0,0
26,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
28,31,1.0,0,0
29,32,1.0,0,1
29,33,2.0,0,1
31,34,1.0,0,0
32,35,1.0,0,0
34,36,1.0,0,0
35,37,1.0,0,0
35,38,1.0,0,0
35,39,1.0,0,0
36,40,5,1,1
36,41,5,1,1
40,42,5,1,1
41,43,5,1,1
42,44,5,1,1
4,6,1.0,0,0
8,11,5,1,1
23,25,5,1,1
30,31,1.0,0,0
43,44,5,1,1
