src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,0
5,9,1.0,0,0
6,10,1.0,0,0
8,11,1.0,0,0
8,12,1.0,0,0
8,13,2.0,0,0
9,14,1.0,0,0
11,15,1.0,0,0
14,16,1.0,0,0
14,17,1.0,0,0
14,18,2.0,0,0
19,15,1.0,0,0
20,16,1.0,0,0
19,21,1.0,0,0
19,22,1.0,0,0
20,23,1.0,0,0
20,24,1.0,0,0
21,25,1.0,0,0
21,26,1.0,0,0
22,27,1.0,0,0
23,28,1.0,0,0
23,29,1.0,0,0
24,30,1.0,0,0
24,31,1.0,0,0
25,32,1.0,0,0
27,33,1.0,0,0
29,34,1.0,0,0
30,35,1.0,0,0
4,6,1.0,0,0
25,27,1.0,0,0
28,30,1.0,0,0
34,36,1.0,0,0
36,37,2.0,0,0
36,38,1.0,0,0
36,39,1.0,0,0
39,40,1.0,0,0
40,41,1.0,0,0
40,42,2.0,0,0
40,43,1.0,0,0
41,44,1.0,0,0
44,45,1.0,0,0
44,46,2.0,0,0
44,47,1.0,0,0
45,48,1.0,0,0
49,48,1.0,0,0
50,51,1.0,0,0
50,52,1.0,0,0
51,53,1.0,0,0
52,49,1.0,0,0
53,49,1.0,0,0
51,54,1.0,0,0
53,55,1.0,0,0
50,56,1.0,0,0
57,58,5,1,1
58,59,5,1,1
59,60,5,1,1
60,61,5,1,1
61,62,5,1,1
57,62,5,1,1
57,63,5,1,1
63,64,5,1,1
64,56,5,1,1
58,56,5,1,1
60,65,1.0,0,1
62,66,2.0,0,1
63,67,1.0,0,0
31,68,1.0,0,0
