src,dst,type,aromacity,conjugation
0,1,1.0,0,1
0,2,5,1,1
0,3,5,1,1
1,4,1.0,0,0
1,5,2.0,0,1
2,6,1.0,0,0
2,7,5,1,1
3,8,5,1,1
4,9,1.0,0,0
5,10,1.0,0,1
7,11,5,1,1
8,12,1.0,0,1
9,13,2.0,0,1
9,14,1.0,0,1
10,15,2.0,0,1
11,16,1.0,0,1
17,12,1.0,0,0
15,18,1.0,0,0
15,19,1.0,0,1
17,20,1.0,0,0
17,21,1.0,0,0
18,22,1.0,0,0
19,23,2.0,0,1
20,24,1.0,0,0
21,25,1.0,0,0
21,26,1.0,0,0
22,27,1.0,0,0
22,28,1.0,0,0
23,29,1.0,0,1
24,30,1.0,0,0
24,31,1.0,0,0
25,32,1.0,0,0
28,33,1.0,0,1
28,34,2.0,0,1
29,35,1.0,0,1
29,36,2.0,0,1
30,37,1.0,0,0
31,38,1.0,0,0
38,39,1.0,0,1
39,40,1.0,0,1
39,41,2.0,0,1
40,42,2.0,0,1
42,43,1.0,0,1
43,44,5,1,1
43,45,5,1,1
44,46,5,1,1
45,47,5,1,1
46,48,5,1,1
46,49,1.0,0,1
48,50,1.0,0,1
49,51,1.0,0,0
4,6,1.0,0,0
8,11,5,1,1
23,27,1.0,0,1
25,30,1.0,0,0
47,48,5,1,1
