src,dst,type,aromacity,conjugation
0,1,5,1,1
1,2,5,1,1
2,3,5,1,1
3,4,5,1,1
4,5,5,1,1
0,5,5,1,1
1,6,1.0,0,1
4,7,1.0,0,0
8,7,1.0,0,0
8,9,1.0,0,0
8,10,1.0,0,0
9,11,1.0,0,1
9,12,2.0,0,1
10,13,1.0,0,1
13,14,1.0,0,0
13,15,2.0,0,1
14,16,1.0,0,0
14,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
21,23,1.0,0,0
23,24,2.0,0,1
23,25,1.0,0,1
25,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
25,29,1.0,0,0
26,30,1.0,0,0
30,31,1.0,0,1
30,32,2.0,0,1
33,34,1.0,0,0
34,31,1.0,0,0
34,35,1.0,0,0
35,36,1.0,0,0
36,37,1.0,0,0
36,38,1.0,0,0
33,39,1.0,0,1
33,40,2.0,0,1
39,41,1.0,0,0
41,42,1.0,0,0
42,43,1.0,0,1
42,44,2.0,0,1
22,45,1.0,0,1
45,46,2.0,0,1
45,47,1.0,0,0
47,48,1.0,0,0
48,49,1.0,0,1
49,50,2.0,0,1
49,51,1.0,0,0
51,52,1.0,0,0
52,53,1.0,0,1
54,53,1.0,0,0
54,11,1.0,0,0
53,55,2.0,0,1
54,56,1.0,0,0
56,57,1.0,0,0
57,58,1.0,0,0
56,59,1.0,0,0
47,60,1.0,0,0
51,61,1.0,0,0
61,62,1.0,0,0
62,63,1.0,0,0
63,64,1.0,0,1
63,65,2.0,0,1
60,66,1.0,0,0
66,67,1.0,0,1
66,68,2.0,0,1
