src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,1.0,0,0
1,4,5,1,1
1,5,1.0,0,0
2,6,5,1,1
2,7,5,1,1
3,8,1.0,0,0
4,9,5,1,1
5,10,1.0,0,0
6,11,5,1,1
8,12,1.0,0,0
9,13,5,1,1
10,14,1.0,0,1
10,15,2.0,0,1
11,16,1.0,0,1
11,17,5,1,1
12,18,1.0,0,1
12,19,2.0,0,1
13,20,1.0,0,1
13,21,5,1,1
16,22,2.0,0,1
16,23,1.0,0,0
17,24,5,1,1
20,25,2.0,0,1
20,26,1.0,0,0
21,27,5,1,1
22,28,1.0,0,0
23,29,1.0,0,0
24,30,5,1,1
25,31,1.0,0,0
26,32,1.0,0,0
27,33,5,1,1
28,34,1.0,0,0
29,35,1.0,0,1
29,36,2.0,0,1
30,37,5,1,1
31,38,1.0,0,0
32,39,1.0,0,0
33,40,5,1,1
34,41,1.0,0,0
37,42,5,1,1
37,43,5,1,1
38,44,1.0,0,1
38,45,2.0,0,1
39,46,1.0,0,1
39,47,2.0,0,1
40,48,5,1,1
41,49,1.0,0,1
41,50,2.0,0,1
42,51,1.0,0,0
48,52,1.0,0,0
51,53,1.0,0,0
52,54,1.0,0,0
53,55,1.0,0,1
53,56,2.0,0,1
54,57,1.0,0,0
57,58,1.0,0,1
57,59,2.0,0,1
4,7,5,1,1
22,24,1.0,0,1
25,27,1.0,0,1
40,43,5,1,1
42,48,5,1,1
