src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
3,5,1.0,0,0
0,6,1.0,0,0
6,7,1.0,0,0
2,8,1.0,0,0
1,9,1.0,0,0
5,10,5,1,1
10,11,5,1,1
11,12,5,1,1
12,13,5,1,1
5,13,5,1,1
10,14,5,1,1
14,15,5,1,1
15,16,5,1,1
16,17,5,1,1
11,17,5,1,1
17,18,2.0,0,1
15,19,1.0,0,1
9,20,1.0,0,0
20,21,1.0,0,0
20,22,1.0,0,0
20,23,2.0,0,0
22,24,1.0,0,0
25,24,1.0,0,0
25,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
25,29,1.0,0,0
30,31,5,1,1
31,32,5,1,1
32,33,5,1,1
33,34,5,1,1
30,34,5,1,1
31,35,5,1,1
35,36,5,1,1
36,37,5,1,1
37,38,5,1,1
32,38,5,1,1
38,39,2.0,0,1
36,40,1.0,0,1
28,30,1.0,0,0
27,41,1.0,0,0
26,42,1.0,0,0
42,43,1.0,0,0
43,44,1.0,0,0
43,45,1.0,0,0
43,46,2.0,0,0
45,47,1.0,0,0
48,47,1.0,0,0
48,49,1.0,0,0
49,50,1.0,0,0
50,51,1.0,0,0
51,52,1.0,0,0
48,52,1.0,0,0
53,54,5,1,1
54,55,5,1,1
55,56,5,1,1
56,57,5,1,1
53,57,5,1,1
54,58,5,1,1
58,59,5,1,1
59,60,5,1,1
60,61,5,1,1
55,61,5,1,1
61,62,2.0,0,1
59,63,1.0,0,1
51,53,1.0,0,0
49,64,1.0,0,0
50,65,1.0,0,0
