src,dst,type,aromacity,conjugation
1,0,1.0,0,0
0,2,5,1,1
0,3,5,1,1
1,4,1.0,0,0
1,5,1.0,0,0
2,6,5,1,1
2,7,5,1,1
3,8,5,1,1
4,9,1.0,0,0
4,10,1.0,0,0
5,11,1.0,0,0
6,12,5,1,1
7,13,5,1,1
9,14,1.0,0,0
11,15,1.0,0,0
12,16,5,1,1
12,17,1.0,0,1
14,18,1.0,0,1
15,19,1.0,0,0
18,20,1.0,0,0
18,21,2.0,0,1
19,22,1.0,0,0
20,23,1.0,0,0
20,24,1.0,0,0
22,25,1.0,0,0
22,26,1.0,0,0
22,27,2.0,0,0
23,28,1.0,0,0
28,29,5,1,1
28,30,5,1,1
29,31,5,1,1
30,32,5,1,1
31,33,5,1,1
33,34,1.0,0,1
6,8,5,1,1
9,11,1.0,0,0
13,16,5,1,1
32,33,5,1,1
