src,dst,type,aromacity,conjugation
0,1,2.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
4,10,1.0,0,0
5,12,1.0,0,1
5,13,2.0,0,1
6,14,1.0,0,0
9,15,1.0,0,0
9,16,1.0,0,0
9,17,1.0,0,0
14,18,5,1,1
14,19,5,1,1
15,20,1.0,0,0
16,21,1.0,0,0
16,22,1.0,0,0
17,23,1.0,0,0
18,24,5,1,1
19,25,5,1,1
20,26,1.0,0,0
20,27,1.0,0,0
22,28,1.0,0,0
28,29,2.0,0,1
6,12,1.0,0,0
7,10,1.0,0,0
11,15,1.0,0,0
20,21,1.0,0,0
23,28,1.0,0,1
24,25,5,1,1
11,30,1.0,0,0
30,31,2.0,0,1
30,32,1.0,0,1
1,33,1.0,0,0
