src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,5,1,1
0,3,5,1,1
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,1
2,7,5,1,1
3,8,5,1,1
4,9,1.0,0,0
5,10,1.0,0,1
5,11,2.0,0,1
7,12,5,1,1
7,13,1.0,0,1
8,14,1.0,0,1
9,15,5,1,1
9,16,5,1,1
10,17,1.0,0,0
13,18,1.0,0,0
14,19,2.0,0,1
15,20,5,1,1
16,21,5,1,1
17,22,1.0,0,0
19,23,1.0,0,1
20,24,5,1,1
22,25,1.0,0,0
23,26,1.0,0,1
23,27,2.0,0,1
24,28,1.0,0,1
25,29,1.0,0,0
26,30,1.0,0,0
29,31,1.0,0,0
30,32,1.0,0,0
31,33,1.0,0,1
32,34,1.0,0,0
33,35,1.0,0,1
33,36,2.0,0,1
34,37,1.0,0,0
37,38,1.0,0,0
38,39,1.0,0,1
39,40,1.0,0,1
39,41,2.0,0,1
4,6,1.0,0,0
8,12,5,1,1
21,24,5,1,1
