src,dst,type,aromacity,conjugation
7,8,1.0,0,0
8,9,2.0,0,0
8,10,1.0,0,0
9,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
13,14,2.0,0,0
13,15,1.0,0,0
14,0,1.0,0,0
6,16,1.0,0,0
16,17,1.0,0,0
16,18,1.0,0,0
16,19,2.0,0,0
0,1,1.0,0,0
2,3,1.0,0,0
2,1,1.0,0,0
4,5,1.0,0,0
5,2,2.0,0,0
4,20,1.0,0,0
21,22,1.0,0,0
21,20,1.0,0,0
23,24,1.0,0,0
24,21,2.0,0,0
23,25,1.0,0,0
26,27,1.0,0,0
26,25,1.0,0,0
28,29,1.0,0,0
29,26,2.0,0,0
28,30,1.0,0,0
31,32,1.0,0,0
31,30,1.0,0,0
33,34,1.0,0,0
34,31,2.0,0,0
33,35,1.0,0,0
36,37,1.0,0,0
36,35,1.0,0,0
38,39,1.0,0,0
39,36,2.0,0,0
38,40,1.0,0,0
41,42,1.0,0,0
41,40,1.0,0,0
43,44,1.0,0,0
44,41,2.0,0,0
43,45,1.0,0,0
46,47,1.0,0,0
46,45,1.0,0,0
48,49,1.0,0,0
49,46,2.0,0,0
48,50,1.0,0,0
51,52,1.0,0,0
51,50,1.0,0,0
53,54,1.0,0,0
54,51,2.0,0,0
53,6,1.0,0,0
