src,dst,type,aromacity,conjugation
11,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
16,18,1.0,0,0
15,16,1.0,0,0
6,9,1.0,0,0
5,6,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
5,8,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
11,13,1.0,0,0
19,20,1.0,0,0
19,21,1.0,0,0
19,22,1.0,0,0
19,23,1.0,0,0
20,24,1.0,0,0
20,25,1.0,0,0
21,26,1.0,0,0
21,27,1.0,0,0
21,28,1.0,0,0
29,22,1.0,0,0
23,30,1.0,0,0
24,31,1.0,0,0
25,32,1.0,0,0
26,33,1.0,0,0
27,34,1.0,0,0
29,35,1.0,0,0
31,36,1.0,0,0
31,37,1.0,0,0
31,38,1.0,0,0
33,39,1.0,0,0
33,40,1.0,0,0
33,41,1.0,0,0
35,42,1.0,0,0
43,36,1.0,0,0
39,44,1.0,0,0
40,45,1.0,0,0
42,46,1.0,0,0
43,47,1.0,0,0
43,48,1.0,0,0
44,49,1.0,0,0
44,50,1.0,0,0
44,51,1.0,0,0
46,52,2.0,0,0
47,53,1.0,0,0
47,54,1.0,0,0
48,55,1.0,0,0
49,56,1.0,0,0
52,57,1.0,0,0
52,58,1.0,0,0
53,59,1.0,0,0
53,60,1.0,0,0
54,61,1.0,0,1
55,62,1.0,0,0
59,63,1.0,0,0
60,64,1.0,0,1
61,65,1.0,0,0
61,66,2.0,0,1
64,67,1.0,0,0
64,68,2.0,0,1
24,29,1.0,0,0
26,32,1.0,0,0
29,30,1.0,0,0
34,39,1.0,0,0
37,42,1.0,0,0
45,49,1.0,0,0
55,59,1.0,0,0
10,56,1.0,0,0
0,18,1.0,0,0
