src,dst,type,aromacity,conjugation
4,0,1.0,0,0
0,1,2.0,0,1
1,2,1.0,0,1
5,6,1.0,0,0
5,7,1.0,0,0
5,8,1.0,0,0
5,9,1.0,0,0
6,10,1.0,0,0
6,11,1.0,0,0
7,12,1.0,0,0
7,13,1.0,0,0
7,14,1.0,0,0
8,15,1.0,0,0
10,16,1.0,0,0
10,17,1.0,0,0
11,18,1.0,0,0
16,19,1.0,0,0
16,20,1.0,0,0
16,21,1.0,0,0
19,22,1.0,0,0
20,23,1.0,0,0
22,24,1.0,0,0
24,25,1.0,0,0
26,25,1.0,0,0
26,27,1.0,0,0
26,28,1.0,0,0
27,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
29,32,1.0,0,0
30,33,1.0,0,0
31,34,1.0,0,0
35,34,1.0,0,0
35,36,1.0,0,0
35,37,1.0,0,0
36,38,1.0,0,0
37,39,1.0,0,0
38,40,1.0,0,0
38,41,1.0,0,0
39,42,1.0,0,0
40,43,1.0,0,0
44,43,1.0,0,0
44,45,1.0,0,0
44,46,1.0,0,0
45,47,1.0,0,0
46,48,1.0,0,0
47,49,1.0,0,0
47,50,1.0,0,0
48,51,1.0,0,0
49,52,1.0,0,0
12,15,1.0,0,0
13,17,1.0,0,0
18,19,1.0,0,0
23,24,1.0,0,0
30,31,1.0,0,0
39,40,1.0,0,0
48,49,1.0,0,0
2,3,1.0,0,1
12,0,1.0,0,0
3,4,1.0,0,0
2,53,2.0,0,1
