src,dst,type,aromacity,conjugation
15,12,5,1,1
6,9,1.0,0,1
8,7,1.0,0,1
7,4,1.0,0,0
4,3,1.0,0,0
3,0,1.0,0,0
16,17,5,1,1
17,18,1.0,0,1
18,19,1.0,0,1
20,16,1.0,0,1
0,1,2.0,0,1
2,21,2.0,0,1
8,9,5,1,1
3,22,1.0,0,0
9,10,5,1,1
4,23,1.0,0,0
10,13,5,1,1
5,24,1.0,0,0
12,11,5,1,1
0,25,1.0,0,1
11,8,5,1,1
1,2,1.0,0,1
7,26,2.0,0,1
2,5,1.0,0,0
6,27,2.0,0,1
4,5,1.0,0,0
10,28,1.0,0,1
5,6,1.0,0,0
14,29,1.0,0,0
12,13,5,1,1
13,14,5,1,1
18,30,2.0,0,1
19,31,1.0,0,0
14,17,5,1,1
25,32,1.0,0,0
16,15,5,1,1
20,33,1.0,0,0
