src,dst,type,aromacity,conjugation
0,1,2.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
4,5,1.0,0,0
5,6,1.0,0,0
6,7,1.0,0,0
7,8,1.0,0,0
8,9,1.0,0,0
4,9,1.0,0,0
7,10,1.0,0,0
4,11,1.0,0,0
9,12,1.0,0,0
5,13,1.0,0,0
6,14,1.0,0,0
15,14,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
15,20,1.0,0,0
18,21,1.0,0,0
17,22,1.0,0,0
19,23,1.0,0,0
20,24,1.0,0,0
12,25,1.0,0,0
26,24,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
26,31,1.0,0,0
29,32,1.0,0,0
28,33,1.0,0,0
30,34,1.0,0,0
31,35,1.0,0,0
36,34,1.0,0,0
36,37,1.0,0,0
37,38,1.0,0,0
38,39,1.0,0,0
39,40,1.0,0,0
40,41,1.0,0,0
36,41,1.0,0,0
39,42,1.0,0,0
38,43,1.0,0,0
43,44,1.0,0,0
40,45,1.0,0,0
41,46,1.0,0,0
10,47,1.0,0,0
48,47,1.0,0,0
48,49,1.0,0,0
49,50,1.0,0,0
50,51,1.0,0,0
51,52,1.0,0,0
52,53,1.0,0,0
48,53,1.0,0,0
49,54,1.0,0,0
50,55,1.0,0,0
51,56,1.0,0,0
52,3,1.0,0,0
57,56,1.0,0,0
57,58,1.0,0,0
58,59,1.0,0,0
59,60,1.0,0,0
60,61,1.0,0,0
61,62,1.0,0,0
57,62,1.0,0,0
59,63,1.0,0,0
63,64,1.0,0,0
60,65,1.0,0,0
61,66,1.0,0,0
62,67,1.0,0,0
0,68,1.0,0,0
70,69,1.0,0,0
70,71,1.0,0,0
71,72,1.0,0,0
72,73,1.0,0,0
73,74,1.0,0,0
74,75,1.0,0,0
70,75,1.0,0,0
73,76,1.0,0,0
72,77,1.0,0,0
74,78,1.0,0,0
75,79,1.0,0,0
68,77,1.0,0,0
22,80,1.0,0,0
33,81,1.0,0,0
