src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
0,5,1.0,0,0
3,6,1.0,0,0
1,7,1.0,0,0
2,8,1.0,0,0
5,9,1.0,0,0
7,10,1.0,0,0
10,11,2.0,0,0
10,12,1.0,0,0
10,13,1.0,0,0
14,15,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
14,18,1.0,0,0
17,19,1.0,0,0
15,20,1.0,0,0
16,21,1.0,0,0
20,22,1.0,0,0
22,23,2.0,0,0
22,24,1.0,0,0
22,25,1.0,0,0
24,26,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
27,31,1.0,0,0
27,26,1.0,0,0
30,32,1.0,0,0
28,33,1.0,0,0
29,34,1.0,0,0
33,35,1.0,0,1
35,36,1.0,0,0
36,37,1.0,0,0
37,38,1.0,0,1
38,39,1.0,0,0
35,40,2.0,0,1
36,41,1.0,0,0
38,42,2.0,0,1
14,43,1.0,0,0
13,43,1.0,0,0
