src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
4,10,1.0,0,0
5,11,1.0,0,0
6,12,1.0,0,0
7,13,1.0,0,0
8,14,1.0,0,0
9,15,1.0,0,0
10,16,1.0,0,0
11,17,1.0,0,0
11,18,1.0,0,0
12,19,1.0,0,0
13,20,1.0,0,0
13,21,1.0,0,0
13,22,2.0,0,0
14,23,1.0,0,0
17,24,1.0,0,0
17,25,2.0,0,0
20,26,1.0,0,0
23,27,1.0,0,0
28,26,1.0,0,0
28,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
30,32,1.0,0,0
30,33,1.0,0,0
31,34,1.0,0,0
32,35,1.0,0,0
34,36,5,1,1
34,37,5,1,1
36,38,5,1,1
36,39,5,1,1
37,40,5,1,1
38,41,5,1,1
39,42,5,1,1
41,43,5,1,1
41,44,1.0,0,1
6,9,1.0,0,0
8,11,1.0,0,0
23,24,1.0,0,0
31,32,1.0,0,0
38,40,5,1,1
42,43,5,1,1
