src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,5,1,1
4,5,1.0,0,0
0,5,1.0,0,0
3,6,5,1,1
6,7,5,1,1
7,8,5,1,1
8,9,5,1,1
4,9,5,1,1
2,10,1.0,0,0
10,11,1.0,0,0
11,12,5,1,1
12,13,5,1,1
13,14,5,1,1
14,15,5,1,1
15,16,5,1,1
11,16,5,1,1
14,17,1.0,0,1
15,18,1.0,0,1
18,19,1.0,0,1
19,20,5,1,1
20,21,5,1,1
21,22,5,1,1
22,23,5,1,1
23,24,5,1,1
19,24,5,1,1
1,25,1.0,0,0
22,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
31,32,5,1,1
27,32,1.0,0,0
31,33,5,1,1
33,34,5,1,1
34,35,5,1,1
35,36,5,1,1
32,36,5,1,1
7,37,1.0,0,1
35,37,1.0,0,1
28,38,1.0,0,0
34,39,1.0,0,1
33,40,1.0,0,1
40,41,1.0,0,0
8,42,1.0,0,1
42,43,1.0,0,0
