src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,5,1,1
2,7,1.0,0,0
3,8,1.0,0,0
3,9,5,1,1
4,10,5,1,1
4,11,1.0,0,0
5,12,5,1,1
5,13,1.0,0,1
6,14,5,1,1
7,15,1.0,0,0
7,16,1.0,0,0
7,17,1.0,0,0
8,18,1.0,0,0
9,19,1.0,0,0
10,20,5,1,1
11,21,1.0,0,0
11,22,1.0,0,0
11,23,1.0,0,0
12,24,1.0,0,1
13,25,2.0,0,1
14,26,5,1,1
14,27,1.0,0,1
18,28,1.0,0,0
18,29,1.0,0,0
19,30,1.0,0,0
20,31,1.0,0,0
20,32,5,1,1
26,33,1.0,0,1
27,34,2.0,0,1
31,35,1.0,0,0
32,36,1.0,0,0
35,37,1.0,0,0
35,38,1.0,0,0
36,39,1.0,0,0
6,10,5,1,1
8,15,1.0,0,0
9,12,5,1,1
13,22,1.0,0,0
16,27,1.0,0,0
19,28,1.0,0,0
31,21,1.0,0,0
26,32,5,1,1
36,37,1.0,0,0
